,SIREN_EPCI,NOM_EPCI,ANNEE,Nb_Permis,Part_Permis_annules,Part_Demandeurs_MEME_EPCI,Part_Demandeurs_MEME_DEP,Part_Demandeurs_BRETAGNE,Part_Demandeurs_Ouest,Part_Demandeurs_LOINTAINS,Nouveaux_Logements,Resid_secondaire,Surface_terrains,Surface_Logements,Surface_Locaux,Surface_hotels,Surface_bureaux,Surface_commerces,Surface_artisanat,Surface_industrie,Surface_bat_agricoles,Surface_entrepots,Surface_services_publics
304,242900553,CC du Pays des Abers,2013,12,0.0,58.0,92.0,100.0,100.0,0.0,10,0,38556.0,1372.0,2187.0,0,0,1245,0,942,0,0,0
305,242900553,CC du Pays des Abers,2014,14,0.0,57.0,100.0,100.0,100.0,0.0,14,0,9853.0,1550.0,0.0,0,0,0,0,0,0,0,0
306,242900553,CC du Pays des Abers,2015,16,0.0,75.0,100.0,100.0,100.0,0.0,15,0,30348.0,1738.0,1056.0,0,0,0,0,0,1056,0,0
307,242900553,CC du Pays des Abers,2016,28,0.0,57.0,96.0,96.0,96.0,4.0,27,0,109843.0,2815.0,855.0,0,0,0,0,0,855,0,0
308,242900553,CC du Pays des Abers,2017,47,0.0,64.0,100.0,100.0,100.0,0.0,46,0,132366.0,4911.0,447.0,0,105,0,0,0,0,342,0
309,242900553,CC du Pays des Abers,2018,52,0.0,69.0,98.0,98.0,98.0,2.0,53,0,62571.0,5640.0,2087.0,0,132,0,500,965,0,0,490
310,242900553,CC du Pays des Abers,2019,69,0.0,64.0,91.0,91.0,91.0,9.0,69,0,39204.0,7235.0,1428.0,0,0,0,0,8,1420,0,0
311,242900553,CC du Pays des Abers,2020,52,0.0,60.0,87.0,87.0,87.0,13.0,56,0,48928.0,5662.0,10240.0,0,0,0,0,0,10240,0,0
312,242900553,CC du Pays des Abers,2021,48,0.0,48.0,85.0,92.0,92.0,8.0,46,0,86492.0,4852.0,1919.0,0,41,0,1394,0,89,395,0
313,242900553,CC du Pays des Abers,2022,10,0.0,50.0,80.0,80.0,80.0,20.0,11,0,6418.0,1145.0,0.0,0,0,0,0,0,0,0,0
314,242900553,CC du Pays des Abers,2023,4,0.0,50.0,75.0,75.0,75.0,25.0,4,2,2944.0,488.0,0.0,0,0,0,0,0,0,0,0
315,242900629,CC Cap Sizun - Pointe du Raz,2020,7,0.0,14.0,57.0,71.0,71.0,29.0,5,1,60566.0,702.0,520.0,0,475,0,45,0,0,0,0
316,242900629,CC Cap Sizun - Pointe du Raz,2021,24,0.0,33.0,83.0,88.0,88.0,12.0,24,2,19898.0,2528.0,0.0,0,0,0,0,0,0,0,0
317,242900629,CC Cap Sizun - Pointe du Raz,2022,34,0.0,38.0,71.0,79.0,79.0,21.0,34,4,25195.0,3599.0,368.0,0,0,0,0,368,0,0,0
318,242900629,CC Cap Sizun - Pointe du Raz,2023,28,0.0,43.0,75.0,79.0,79.0,21.0,29,2,40976.0,2786.0,2637.0,0,502,0,792,0,0,1343,0
319,242900629,CC Cap Sizun - Pointe du Raz,2024,21,0.0,48.0,62.0,67.0,67.0,33.0,20,2,38953.0,1771.0,1736.0,0,0,0,15,0,0,0,1721
320,242900629,CC Cap Sizun - Pointe du Raz,2013,6,0.0,67.0,67.0,67.0,67.0,33.0,6,0,7761.0,827.0,0.0,0,0,0,0,0,0,0,0
321,242900629,CC Cap Sizun - Pointe du Raz,2014,9,0.0,67.0,89.0,89.0,89.0,11.0,8,0,36442.0,971.0,480.0,0,0,0,0,0,480,0,0
322,242900629,CC Cap Sizun - Pointe du Raz,2015,3,0.0,100.0,100.0,100.0,100.0,0.0,2,0,4941.0,236.0,1008.0,0,0,0,0,0,1008,0,0
323,242900629,CC Cap Sizun - Pointe du Raz,2016,11,0.0,55.0,82.0,82.0,91.0,9.0,8,2,22403.0,723.0,1313.0,0,0,0,0,0,720,120,473
324,242900629,CC Cap Sizun - Pointe du Raz,2017,12,0.0,75.0,92.0,92.0,92.0,8.0,13,2,10492.0,1184.0,0.0,0,0,0,0,0,0,0,0
325,242900629,CC Cap Sizun - Pointe du Raz,2018,10,0.0,50.0,60.0,80.0,80.0,20.0,9,1,18923.0,869.0,457.0,0,0,343,0,0,0,114,0
326,242900629,CC Cap Sizun - Pointe du Raz,2019,17,0.0,76.0,94.0,94.0,94.0,6.0,15,0,36186.0,1661.0,716.0,0,0,0,0,0,716,0,0
327,242900629,CC Cap Sizun - Pointe du Raz,2020,14,0.0,57.0,100.0,100.0,100.0,0.0,12,2,9484.0,1029.0,760.0,0,119,0,379,0,0,262,0
328,242900629,CC Cap Sizun - Pointe du Raz,2021,7,0.0,43.0,71.0,86.0,86.0,14.0,7,1,6247.0,643.0,0.0,0,0,0,0,0,0,0,0
329,242900629,CC Cap Sizun - Pointe du Raz,2022,6,0.0,33.0,67.0,67.0,67.0,33.0,5,0,6437.0,578.0,482.0,0,0,0,0,0,0,482,0
330,242900629,CC Cap Sizun - Pointe du Raz,2023,1,0.0,0.0,100.0,100.0,100.0,0.0,1,0,630.0,157.0,0.0,0,0,0,0,0,0,0,0
331,242900645,CC Douarnenez Communauté,2020,5,0.0,60.0,100.0,100.0,100.0,0.0,3,0,77378.0,347.0,1650.0,0,0,0,0,0,1650,0,0
332,242900645,CC Douarnenez Communauté,2021,10,0.0,60.0,80.0,90.0,90.0,10.0,8,1,26641.0,972.0,192.0,0,0,0,0,0,76,0,116
333,242900645,CC Douarnenez Communauté,2022,11,0.0,36.0,82.0,82.0,91.0,9.0,9,0,18662.0,941.0,1493.0,0,36,0,498,0,0,959,0
334,242900645,CC Douarnenez Communauté,2023,16,0.0,38.0,81.0,94.0,94.0,6.0,17,1,20090.0,1808.0,95.0,0,95,0,0,0,0,0,0
335,242900645,CC Douarnenez Communauté,2024,12,0.0,50.0,75.0,83.0,83.0,17.0,56,0,18710.0,3745.0,1510.0,0,162,0,116,0,1116,0,0
336,242900645,CC Douarnenez Communauté,2014,9,0.0,44.0,100.0,100.0,100.0,0.0,9,0,4900.0,955.0,0.0,0,0,0,0,0,0,0,0
337,242900645,CC Douarnenez Communauté,2015,1,0.0,100.0,100.0,100.0,100.0,0.0,1,0,538.0,102.0,0.0,0,0,0,0,0,0,0,0
338,242900645,CC Douarnenez Communauté,2016,5,0.0,40.0,100.0,100.0,100.0,0.0,5,0,2830.0,468.0,0.0,0,0,0,0,0,0,0,0
339,242900645,CC Douarnenez Communauté,2017,6,0.0,67.0,83.0,83.0,100.0,0.0,6,0,3264.0,605.0,0.0,0,0,0,0,0,0,0,0
340,242900645,CC Douarnenez Communauté,2018,10,0.0,50.0,80.0,80.0,80.0,20.0,7,0,45033.0,754.0,2561.0,0,0,1716,0,0,0,836,9
341,242900645,CC Douarnenez Communauté,2019,34,0.0,62.0,88.0,88.0,91.0,9.0,33,2,23522.0,3405.0,9.0,0,0,0,0,9,0,0,0
342,242900645,CC Douarnenez Communauté,2020,26,0.0,73.0,92.0,92.0,92.0,8.0,30,1,58713.0,2849.0,0.0,0,0,0,0,0,0,0,0
343,242900645,CC Douarnenez Communauté,2021,25,0.0,56.0,96.0,96.0,96.0,4.0,24,0,31841.0,2632.0,51.0,0,0,0,0,0,0,51,0
344,242900645,CC Douarnenez Communauté,2022,11,0.0,55.0,64.0,73.0,82.0,18.0,10,0,5954.0,1124.0,250.0,0,0,0,0,0,0,250,0
345,242900645,CC Douarnenez Communauté,2023,1,0.0,100.0,100.0,100.0,100.0,0.0,1,0,485.0,74.0,0.0,0,0,0,0,0,0,0,0
346,242900645,CC Douarnenez Communauté,2024,3,0.0,100.0,100.0,100.0,100.0,0.0,5,0,2509.0,472.0,0.0,0,0,0,0,0,0,0,0
347,242900660,CC du Pays Fouesnantais,2020,29,0.0,21.0,79.0,83.0,83.0,17.0,176,3,321040.0,14778.0,3083.0,0,43,1203,0,7,0,0,1244
348,242900660,CC du Pays Fouesnantais,2021,84,0.0,42.0,89.0,96.0,96.0,4.0,105,3,314745.0,11361.0,4335.0,0,0,2356,275,7,464,769,0
349,242900660,CC du Pays Fouesnantais,2022,69,0.0,45.0,88.0,93.0,93.0,7.0,64,2,254959.0,7568.0,2463.0,0,184,876,0,0,118,1048,119
350,242900660,CC du Pays Fouesnantais,2023,81,0.0,32.0,64.0,94.0,95.0,5.0,151,3,449309.0,14900.0,1920.0,0,0,356,0,0,457,0,325
351,242900660,CC du Pays Fouesnantais,2024,38,0.0,26.0,71.0,79.0,87.0,13.0,36,3,234106.0,5188.0,3299.0,0,0,1496,0,0,861,192,270
352,242900660,CC du Pays Fouesnantais,2013,21,0.0,43.0,90.0,90.0,90.0,10.0,21,1,29834.0,3294.0,0.0,0,0,0,0,0,0,0,0
353,242900660,CC du Pays Fouesnantais,2014,22,0.0,41.0,77.0,82.0,82.0,18.0,22,2,19354.0,3314.0,0.0,0,0,0,0,0,0,0,0
354,242900660,CC du Pays Fouesnantais,2015,24,0.0,42.0,88.0,88.0,88.0,12.0,24,2,16269.0,2873.0,0.0,0,0,0,0,0,0,0,0
355,242900660,CC du Pays Fouesnantais,2016,39,0.0,36.0,87.0,87.0,87.0,13.0,58,3,52650.0,6022.0,0.0,0,0,0,0,0,0,0,0
356,242900660,CC du Pays Fouesnantais,2017,91,0.0,33.0,81.0,86.0,90.0,10.0,105,11,241809.0,12471.0,6442.0,0,0,6413,0,0,0,29,0
357,242900660,CC du Pays Fouesnantais,2018,102,0.0,37.0,83.0,88.0,89.0,11.0,138,9,197544.0,13794.0,0.0,0,0,0,0,0,0,0,0
358,242900660,CC du Pays Fouesnantais,2019,109,0.0,28.0,85.0,89.0,89.0,11.0,117,9,254297.0,12273.0,966.0,0,0,0,293,0,0,277,396
359,242900660,CC du Pays Fouesnantais,2020,88,0.0,39.0,84.0,90.0,91.0,9.0,111,7,217784.0,11736.0,44.0,0,0,44,0,0,0,0,0
360,242900660,CC du Pays Fouesnantais,2021,53,0.0,45.0,85.0,91.0,92.0,8.0,75,7,170404.0,7576.0,207.0,0,0,0,0,172,0,35,0
361,242900660,CC du Pays Fouesnantais,2022,13,0.0,31.0,69.0,69.0,69.0,31.0,45,4,9050.0,3973.0,0.0,0,0,0,0,0,0,0,0
362,242900660,CC du Pays Fouesnantais,2023,7,0.0,86.0,86.0,100.0,100.0,0.0,9,0,4316.0,949.0,92.0,0,0,0,0,0,46,0,0
363,242900660,CC du Pays Fouesnantais,2024,11,0.0,18.0,100.0,100.0,100.0,0.0,14,1,20611.0,2894.0,1754.0,0,873,0,0,0,8,0,0
364,242900694,CA Quimperlé Communauté,2020,17,0.0,35.0,59.0,82.0,82.0,18.0,20,0,67381.0,2112.0,3229.0,0,0,0,0,0,3229,0,0
365,242900694,CA Quimperlé Communauté,2021,32,0.0,34.0,56.0,88.0,94.0,6.0,32,2,224129.0,3614.0,4557.0,0,0,0,590,0,3960,0,7
366,242900694,CA Quimperlé Communauté,2022,79,0.0,44.0,61.0,90.0,92.0,8.0,119,1,54931.0,10652.0,371.0,0,57,0,0,0,0,290,24
367,242900694,CA Quimperlé Communauté,2023,103,0.0,37.0,42.0,87.0,87.0,13.0,97,7,100113.0,9823.0,2259.0,0,177,177,780,0,104,917,0
368,242900694,CA Quimperlé Communauté,2024,50,0.0,34.0,44.0,74.0,74.0,26.0,131,6,68497.0,11079.0,94.0,0,0,0,0,0,0,0,94
369,242900694,CA Quimperlé Communauté,2013,6,0.0,33.0,33.0,67.0,67.0,33.0,6,1,8682.0,755.0,0.0,0,0,0,0,0,0,0,0
370,242900694,CA Quimperlé Communauté,2014,13,0.0,69.0,77.0,92.0,100.0,0.0,12,0,9693.0,1611.0,14.0,0,7,0,0,0,0,0,0
371,242900694,CA Quimperlé Communauté,2015,22,0.0,64.0,64.0,86.0,86.0,14.0,22,3,16514.0,2661.0,0.0,0,0,0,0,0,0,0,0
372,242900694,CA Quimperlé Communauté,2016,25,0.0,56.0,56.0,92.0,92.0,8.0,25,3,17001.0,3238.0,0.0,0,0,0,0,0,0,0,0
373,242900694,CA Quimperlé Communauté,2017,40,0.0,48.0,68.0,95.0,95.0,5.0,60,2,112391.0,7295.0,809.0,0,135,287,0,0,65,35,0
374,242900694,CA Quimperlé Communauté,2018,43,0.0,47.0,49.0,84.0,86.0,14.0,44,3,38328.0,4715.0,112.0,44,0,0,0,0,0,34,0
375,242900694,CA Quimperlé Communauté,2019,30,0.0,47.0,63.0,83.0,83.0,17.0,46,0,21761.0,4154.0,7.0,0,0,0,0,0,0,0,7
376,242900694,CA Quimperlé Communauté,2020,36,0.0,44.0,56.0,86.0,86.0,14.0,36,5,16326.0,3704.0,0.0,0,0,0,0,0,0,0,0
377,242900694,CA Quimperlé Communauté,2021,43,0.0,40.0,51.0,88.0,88.0,12.0,83,6,36833.0,7189.0,13.0,0,0,0,0,0,0,13,0
378,242900694,CA Quimperlé Communauté,2022,16,0.0,25.0,31.0,88.0,88.0,12.0,38,0,18649.0,4901.0,360.0,0,0,180,0,0,0,0,0
379,242900694,CA Quimperlé Communauté,2023,4,0.0,0.0,0.0,50.0,50.0,50.0,4,0,1578.0,401.0,0.0,0,0,0,0,0,0,0,0
380,242900702,CC du Pays Bigouden Sud,2020,22,0.0,68.0,77.0,82.0,82.0,18.0,32,1,153253.0,3008.0,1610.0,0,0,0,331,0,1139,140,0
381,242900702,CC du Pays Bigouden Sud,2021,89,0.0,52.0,73.0,82.0,83.0,17.0,119,10,470931.0,12585.0,7442.0,114,180,1161,923,0,2914,2149,1
382,242900702,CC du Pays Bigouden Sud,2022,86,0.0,55.0,83.0,86.0,87.0,13.0,106,10,302798.0,11279.0,4059.0,0,21,260,630,0,0,1674,1474
383,242900702,CC du Pays Bigouden Sud,2023,90,0.0,50.0,72.0,81.0,84.0,16.0,137,16,112729.0,17737.0,1712.0,0,160,331,0,0,0,1091,130
384,242900702,CC du Pays Bigouden Sud,2024,74,0.0,43.0,66.0,73.0,73.0,27.0,112,10,264801.0,10668.0,5968.0,0,0,2979,296,0,265,2428,0
385,242900702,CC du Pays Bigouden Sud,2013,27,0.0,70.0,81.0,81.0,85.0,15.0,21,4,50636.0,2968.0,3777.0,0,1333,963,627,0,0,500,354
386,242900702,CC du Pays Bigouden Sud,2014,37,0.0,62.0,89.0,89.0,89.0,11.0,44,5,71227.0,5300.0,358.0,0,0,0,237,0,0,0,65
387,242900702,CC du Pays Bigouden Sud,2015,45,0.0,56.0,93.0,96.0,98.0,2.0,41,3,77310.0,4869.0,1114.0,0,0,0,0,0,898,0,216
388,242900702,CC du Pays Bigouden Sud,2016,53,0.0,70.0,85.0,89.0,91.0,9.0,45,3,203002.0,5247.0,1966.0,0,335,707,372,351,201,0,0
389,242900702,CC du Pays Bigouden Sud,2017,58,0.0,66.0,84.0,88.0,88.0,12.0,46,4,96794.0,5042.0,9772.0,0,517,214,1223,6323,0,600,810
390,242900702,CC du Pays Bigouden Sud,2018,56,0.0,57.0,86.0,93.0,93.0,7.0,49,6,57450.0,5350.0,2773.0,0,369,108,722,765,0,809,0
391,242900702,CC du Pays Bigouden Sud,2019,98,0.0,58.0,83.0,87.0,88.0,12.0,112,13,187962.0,12153.0,2759.0,0,824,0,0,158,495,486,796
392,242900702,CC du Pays Bigouden Sud,2020,91,0.0,77.0,92.0,93.0,95.0,5.0,88,10,114126.0,9404.0,1391.0,0,163,0,117,1111,0,0,0
393,242900702,CC du Pays Bigouden Sud,2021,76,0.0,46.0,83.0,88.0,88.0,12.0,74,26,45159.0,6959.0,301.0,0,0,5,0,296,0,0,0
394,242900702,CC du Pays Bigouden Sud,2022,18,0.0,56.0,56.0,78.0,78.0,22.0,139,1,50770.0,19523.0,1236.0,0,212,344,336,0,0,0,0
395,242900702,CC du Pays Bigouden Sud,2023,12,0.0,58.0,67.0,67.0,67.0,33.0,11,2,8622.0,1131.0,400.0,0,0,0,0,0,0,400,0
396,242900702,CC du Pays Bigouden Sud,2024,9,0.0,22.0,67.0,67.0,67.0,33.0,17,2,27851.0,2701.0,905.0,0,0,0,17,0,0,0,453
397,242900710,CC du Haut Pays Bigouden,2020,4,0.0,50.0,75.0,100.0,100.0,0.0,3,0,40077.0,268.0,140.0,0,0,0,0,0,140,0,0
398,242900710,CC du Haut Pays Bigouden,2021,21,0.0,24.0,76.0,90.0,90.0,10.0,21,3,21323.0,2317.0,0.0,0,0,0,0,0,0,0,0
399,242900710,CC du Haut Pays Bigouden,2022,28,0.0,39.0,93.0,96.0,96.0,4.0,23,1,58021.0,2431.0,2612.0,0,47,0,424,0,768,1373,0
400,242900710,CC du Haut Pays Bigouden,2023,14,0.0,50.0,86.0,86.0,86.0,14.0,14,2,70207.0,1141.0,2431.0,0,0,0,0,0,2431,0,0
401,242900710,CC du Haut Pays Bigouden,2024,7,0.0,71.0,71.0,71.0,71.0,29.0,7,2,11503.0,679.0,0.0,0,0,0,0,0,0,0,0
402,242900710,CC du Haut Pays Bigouden,2013,11,0.0,18.0,91.0,91.0,91.0,9.0,10,0,21735.0,1217.0,747.0,0,0,249,0,498,0,0,0
403,242900710,CC du Haut Pays Bigouden,2014,3,0.0,67.0,100.0,100.0,100.0,0.0,1,0,29631.0,110.0,2101.0,0,201,0,0,0,1900,0,0
404,242900710,CC du Haut Pays Bigouden,2015,5,0.0,40.0,100.0,100.0,100.0,0.0,5,0,5276.0,530.0,0.0,0,0,0,0,0,0,0,0
405,242900710,CC du Haut Pays Bigouden,2016,24,0.0,38.0,79.0,79.0,88.0,12.0,23,0,20737.0,2340.0,207.0,0,0,0,0,0,0,0,207
406,242900710,CC du Haut Pays Bigouden,2017,29,0.0,38.0,93.0,93.0,93.0,7.0,28,0,26702.0,3010.0,495.0,0,0,0,0,0,0,495,0
407,242900710,CC du Haut Pays Bigouden,2018,22,0.0,27.0,86.0,95.0,95.0,5.0,21,1,18347.0,2272.0,647.0,0,647,0,0,0,0,0,0
408,242900710,CC du Haut Pays Bigouden,2019,28,0.0,32.0,86.0,86.0,86.0,14.0,28,3,20551.0,2671.0,0.0,0,0,0,0,0,0,0,0
409,242900710,CC du Haut Pays Bigouden,2020,29,0.0,41.0,83.0,90.0,90.0,10.0,28,1,21990.0,2939.0,240.0,0,0,0,0,0,240,0,0
410,242900710,CC du Haut Pays Bigouden,2021,31,0.0,35.0,74.0,81.0,84.0,16.0,32,3,19858.0,3113.0,0.0,0,0,0,0,0,0,0,0
411,242900710,CC du Haut Pays Bigouden,2022,6,0.0,67.0,67.0,67.0,67.0,33.0,6,0,5993.0,565.0,0.0,0,0,0,0,0,0,0,0
412,242900710,CC du Haut Pays Bigouden,2023,4,0.0,0.0,75.0,75.0,75.0,25.0,4,0,2319.0,400.0,0.0,0,0,0,0,0,0,0,0
413,242900710,CC du Haut Pays Bigouden,2024,4,0.0,50.0,75.0,75.0,75.0,25.0,5,2,5205.0,401.0,0.0,0,0,0,0,0,0,0,0
414,242900751,CC du Pays de Landivisiau,2021,1,0.0,100.0,100.0,100.0,100.0,0.0,0,0,0.0,0.0,2590.0,0,0,0,0,0,2590,0,0
415,242900751,CC du Pays de Landivisiau,2022,1,0.0,100.0,100.0,100.0,100.0,0.0,0,0,12600.0,0.0,577.0,0,0,0,0,0,577,0,0
416,242900751,CC du Pays de Landivisiau,2018,1,0.0,100.0,100.0,100.0,100.0,0.0,0,0,0.0,0.0,1468.0,0,0,0,0,0,1468,0,0
417,242900751,CC du Pays de Landivisiau,2021,1,0.0,100.0,100.0,100.0,100.0,0.0,0,0,0.0,0.0,417.0,0,0,0,0,0,417,0,0
418,242900769,CA Concarneau Cornouaille Agglomération,2020,9,0.0,67.0,89.0,100.0,100.0,0.0,31,0,54285.0,2368.0,2112.0,0,563,0,0,862,0,687,0
419,242900769,CA Concarneau Cornouaille Agglomération,2021,43,0.0,49.0,67.0,79.0,84.0,16.0,75,4,132168.0,7617.0,879.0,0,47,0,629,0,0,0,0
420,242900769,CA Concarneau Cornouaille Agglomération,2022,79,0.0,46.0,80.0,87.0,89.0,11.0,96,5,408422.0,10122.0,6925.0,0,492,0,3564,1618,0,1251,0
421,242900769,CA Concarneau Cornouaille Agglomération,2023,147,0.0,58.0,89.0,94.0,94.0,6.0,206,5,172567.0,20380.0,2092.0,0,2092,0,0,0,0,0,0
422,242900769,CA Concarneau Cornouaille Agglomération,2024,50,0.0,48.0,80.0,88.0,90.0,10.0,66,5,149138.0,6465.0,6789.0,0,2977,0,0,3214,0,598,0
423,242900769,CA Concarneau Cornouaille Agglomération,2013,30,0.0,60.0,93.0,100.0,100.0,0.0,29,0,34363.0,3802.0,795.0,0,0,0,0,0,795,0,0
424,242900769,CA Concarneau Cornouaille Agglomération,2014,54,0.0,70.0,87.0,94.0,94.0,6.0,103,3,101421.0,8377.0,1973.0,0,323,567,773,0,310,0,0
425,242900769,CA Concarneau Cornouaille Agglomération,2015,62,0.0,65.0,84.0,92.0,92.0,8.0,57,11,51180.0,6126.0,3656.0,0,0,1144,210,2102,0,200,0
426,242900769,CA Concarneau Cornouaille Agglomération,2016,47,0.0,57.0,79.0,87.0,89.0,11.0,76,6,67372.0,7332.0,0.0,0,0,0,0,0,0,0,0
427,242900769,CA Concarneau Cornouaille Agglomération,2017,64,0.0,59.0,86.0,95.0,97.0,3.0,153,5,74180.0,12573.0,4341.0,0,163,447,0,0,960,0,2771
428,242900769,CA Concarneau Cornouaille Agglomération,2018,70,0.0,70.0,90.0,93.0,93.0,7.0,96,15,88953.0,9110.0,1147.0,0,130,0,0,0,816,201,0
429,242900769,CA Concarneau Cornouaille Agglomération,2019,27,0.0,59.0,81.0,81.0,81.0,19.0,23,0,27286.0,2417.0,1154.0,0,340,0,75,0,0,146,593
430,242900769,CA Concarneau Cornouaille Agglomération,2020,13,0.0,69.0,77.0,77.0,77.0,23.0,12,1,22150.0,1233.0,503.0,0,236,0,0,0,85,182,0
431,242900769,CA Concarneau Cornouaille Agglomération,2021,38,0.0,66.0,89.0,100.0,100.0,0.0,36,0,73989.0,3986.0,265.0,37,228,0,0,0,0,0,0
432,242900769,CA Concarneau Cornouaille Agglomération,2022,8,0.0,75.0,75.0,100.0,100.0,0.0,9,1,16030.0,1138.0,0.0,0,0,0,0,0,0,0,0
433,242900769,CA Concarneau Cornouaille Agglomération,2023,2,0.0,0.0,50.0,50.0,50.0,50.0,1,0,2939.0,84.0,531.0,0,0,0,531,0,0,0,0
434,242900769,CA Concarneau Cornouaille Agglomération,2024,3,0.0,33.0,100.0,100.0,100.0,0.0,3,0,2282.0,310.0,0.0,0,0,0,0,0,0,0,0
435,242900793,CC Communauté Lesneven Côte des Légendes,2020,3,0.0,100.0,100.0,100.0,100.0,0.0,2,0,3879.0,229.0,40.0,0,0,0,0,0,40,0,0
436,242900793,CC Communauté Lesneven Côte des Légendes,2021,18,0.0,72.0,89.0,89.0,94.0,6.0,17,3,21897.0,1858.0,301.0,0,0,0,301,0,0,0,0
437,242900793,CC Communauté Lesneven Côte des Légendes,2022,44,0.0,59.0,89.0,91.0,93.0,7.0,38,3,44059.0,3699.0,4135.0,0,628,0,3135,0,0,371,1
438,242900793,CC Communauté Lesneven Côte des Légendes,2023,13,0.0,62.0,77.0,77.0,77.0,23.0,13,0,20905.0,1792.0,1690.0,0,448,0,0,0,524,718,0
439,242900793,CC Communauté Lesneven Côte des Légendes,2024,9,0.0,33.0,56.0,67.0,67.0,33.0,7,1,3483.0,812.0,184.0,0,0,0,0,0,0,17,167
440,242900793,CC Communauté Lesneven Côte des Légendes,2013,3,0.0,100.0,100.0,100.0,100.0,0.0,4,0,9474.0,248.0,1360.0,0,0,0,0,0,1360,0,0
441,242900793,CC Communauté Lesneven Côte des Légendes,2014,3,0.0,100.0,100.0,100.0,100.0,0.0,4,0,8573.0,419.0,0.0,0,0,0,0,0,0,0,0
442,242900793,CC Communauté Lesneven Côte des Légendes,2015,8,0.0,88.0,100.0,100.0,100.0,0.0,10,0,9359.0,1166.0,0.0,0,0,0,0,0,0,0,0
443,242900793,CC Communauté Lesneven Côte des Légendes,2016,6,0.0,83.0,100.0,100.0,100.0,0.0,6,1,8616.0,724.0,0.0,0,0,0,0,0,0,0,0
444,242900793,CC Communauté Lesneven Côte des Légendes,2017,14,0.0,43.0,93.0,100.0,100.0,0.0,14,0,7773.0,1661.0,0.0,0,0,0,0,0,0,0,0
445,242900793,CC Communauté Lesneven Côte des Légendes,2018,22,0.0,55.0,82.0,86.0,91.0,9.0,25,2,46718.0,2325.0,1894.0,0,0,0,0,0,1894,0,0
446,242900793,CC Communauté Lesneven Côte des Légendes,2019,10,0.0,70.0,100.0,100.0,100.0,0.0,9,1,16805.0,1086.0,47.0,0,0,0,0,0,0,0,47
447,242900793,CC Communauté Lesneven Côte des Légendes,2020,10,0.0,80.0,100.0,100.0,100.0,0.0,9,0,15265.0,1115.0,540.0,0,0,0,0,0,540,0,0
448,242900793,CC Communauté Lesneven Côte des Légendes,2021,13,0.0,31.0,77.0,77.0,85.0,15.0,13,1,8862.0,1402.0,798.0,0,0,0,0,0,798,0,0
449,242900793,CC Communauté Lesneven Côte des Légendes,2022,2,0.0,0.0,50.0,100.0,100.0,0.0,2,0,642.0,220.0,0.0,0,0,0,0,0,0,0,0
450,242900793,CC Communauté Lesneven Côte des Légendes,2023,1,0.0,0.0,100.0,100.0,100.0,0.0,1,0,507.0,99.0,0.0,0,0,0,0,0,0,0,0
451,242900801,CA du Pays de Landerneau-Daoulas,2020,10,0.0,60.0,80.0,100.0,100.0,0.0,20,0,137718.0,1596.0,3778.0,0,478,188,982,1370,243,500,17
452,242900801,CA du Pays de Landerneau-Daoulas,2021,67,0.0,54.0,96.0,96.0,96.0,4.0,69,0,271957.0,7696.0,6728.0,1475,2075,1871,56,8,1235,0,8
453,242900801,CA du Pays de Landerneau-Daoulas,2022,80,0.0,31.0,92.0,96.0,98.0,2.0,110,0,106807.0,11503.0,2474.0,120,1399,640,0,0,0,0,195
454,242900801,CA du Pays de Landerneau-Daoulas,2023,96,0.0,39.0,91.0,93.0,93.0,7.0,149,4,208309.0,14666.0,12505.0,0,0,2498,0,6351,133,3061,329
455,242900801,CA du Pays de Landerneau-Daoulas,2024,64,0.0,50.0,97.0,98.0,98.0,2.0,69,2,41776.0,7441.0,1798.0,0,277,965,448,0,0,0,108
456,242900801,CA du Pays de Landerneau-Daoulas,2013,38,0.0,66.0,97.0,97.0,97.0,3.0,37,0,31473.0,5214.0,91.0,0,91,0,0,0,0,0,0
457,242900801,CA du Pays de Landerneau-Daoulas,2014,61,0.0,54.0,92.0,92.0,92.0,8.0,71,0,44570.0,7422.0,770.0,0,0,0,23,0,747,0,0
458,242900801,CA du Pays de Landerneau-Daoulas,2015,41,0.0,66.0,93.0,95.0,95.0,5.0,52,0,53312.0,5381.0,630.0,0,0,0,0,0,220,0,410
459,242900801,CA du Pays de Landerneau-Daoulas,2016,45,0.0,58.0,93.0,93.0,93.0,7.0,44,1,36269.0,4990.0,508.0,0,0,0,0,0,508,0,0
460,242900801,CA du Pays de Landerneau-Daoulas,2017,94,0.0,49.0,97.0,99.0,100.0,0.0,105,0,73024.0,11862.0,569.0,0,0,0,0,0,334,0,0
461,242900801,CA du Pays de Landerneau-Daoulas,2018,77,0.0,43.0,94.0,94.0,94.0,6.0,84,7,74475.0,9651.0,1929.0,0,0,0,818,0,0,982,0
462,242900801,CA du Pays de Landerneau-Daoulas,2019,90,0.0,47.0,96.0,98.0,98.0,2.0,87,0,79784.0,10076.0,11681.0,0,254,0,0,0,10251,1176,0
463,242900801,CA du Pays de Landerneau-Daoulas,2020,106,0.0,40.0,95.0,96.0,96.0,4.0,109,0,48526.0,11732.0,1190.0,0,107,0,415,368,0,300,0
464,242900801,CA du Pays de Landerneau-Daoulas,2021,68,0.0,41.0,94.0,97.0,99.0,1.0,78,0,41228.0,8384.0,0.0,0,0,0,0,0,0,0,0
