,INSEE_COM,NOM_COMMUNE,SIREN_EPCI,Nb_Permis,Part_Permis_annules,Part_Demandeurs_MEME_COMMUN,Part_Demandeurs_MEME_EPCI,Part_Demandeurs_MEME_DEP,Part_Demandeurs_BRETAGNE,Part_Demandeurs_Ouest,Part_Demandeurs_LOINTAINS,Nouveaux_Logements,Resid_secondaire,Surface_terrains,Surface_Logements,Surface_Locaux,Surface_hotels,Surface_bureaux,Surface_commerces,Surface_artisanat,Surface_industrie,Surface_bat_agricoles,Surface_entrepots,Surface_services_publics
312,44187,Saint-Père-en-Retz,244400586,11,0.0,0.0,91.0,100.0,73.0,100.0,0.0,8,1,175272.0,837.0,1388.0,0,0,0,0,0,1388,0,0
313,44192,Saint-Viaud,244400586,198,7.0,3.0,43.0,95.0,89.0,97.0,3.0,210,11,270470.0,19395.0,6094.0,0,501,1293,908,899,1023,477,168
314,44195,Savenay,200072734,13,8.0,38.0,38.0,77.0,69.0,85.0,15.0,8,0,237037.0,948.0,1938.0,0,127,335,0,34,1358,84,0
315,44210,Trignac,244400644,62,0.0,26.0,34.0,92.0,90.0,95.0,5.0,120,0,277460.0,9055.0,4950.0,0,0,3088,0,1859,0,0,3
316,44211,La Turballe,244400610,115,8.0,6.0,57.0,78.0,78.0,88.0,12.0,151,6,155747.0,16327.0,4996.0,0,1313,0,0,0,3000,203,480
317,56002,Ambon,200027027,119,3.0,26.0,37.0,73.0,84.0,89.0,11.0,108,4,778867.0,11926.0,10702.0,0,129,0,104,0,7906,2458,105
318,56003,Arradon,200067932,66,2.0,44.0,58.0,80.0,89.0,89.0,11.0,109,1,440830.0,11402.0,12070.0,1426,2594,390,0,0,7529,29,102
319,56004,Arzal,200027027,9,0.0,67.0,78.0,89.0,89.0,89.0,11.0,1,0,114627.0,144.0,2669.0,0,0,0,0,153,2162,354,0
320,56005,Arzon,200067932,35,6.0,29.0,51.0,54.0,66.0,71.0,29.0,20,11,421455.0,3229.0,4355.0,5,0,28,834,0,1652,1434,402
321,56007,Auray,200043123,72,1.0,28.0,46.0,81.0,89.0,90.0,10.0,149,0,70608.0,13269.0,4055.0,0,3409,604,0,0,0,0,42
322,56008,Baden,200067932,164,4.0,37.0,55.0,75.0,85.0,87.0,13.0,239,9,1021077.0,29399.0,9167.0,119,847,538,3035,468,1658,784,1718
323,56009,Bangor,245600465,50,20.0,20.0,36.0,52.0,72.0,74.0,26.0,47,22,121703.0,5593.0,904.0,0,100,0,0,20,411,0,273
324,56013,Belz,200043123,127,2.0,20.0,51.0,72.0,81.0,82.0,18.0,122,7,236727.0,14726.0,7159.0,89,248,5589,343,848,0,0,42
325,56018,Billiers,200027027,79,0.0,13.0,35.0,58.0,75.0,80.0,20.0,86,23,96853.0,8992.0,511.0,0,0,108,292,7,0,104,0
326,56021,Brandérion,200042174,4,0.0,50.0,50.0,75.0,75.0,75.0,25.0,1,0,159768.0,163.0,3578.0,0,553,0,0,0,586,2429,10
327,56023,Brech,200043123,199,6.0,27.0,68.0,88.0,95.0,96.0,4.0,212,3,1134441.0,21815.0,35167.0,0,8222,0,1405,6307,3949,12779,2505
328,56030,Camoël,244400610,59,8.0,2.0,20.0,54.0,83.0,88.0,12.0,56,9,83562.0,5745.0,2800.0,0,0,348,120,0,1999,0,0
329,56034,Carnac,200043123,72,4.0,46.0,72.0,82.0,85.0,88.0,12.0,88,4,387475.0,10410.0,15470.0,0,1620,3269,3382,1701,3176,821,670
330,56036,Caudan,200042174,70,7.0,23.0,71.0,91.0,96.0,96.0,4.0,100,0,270730.0,12139.0,30576.0,0,9657,5484,5184,30,115,5220,4652
331,56046,Crach,200043123,181,4.0,7.0,64.0,83.0,91.0,92.0,8.0,216,5,1538930.0,22566.0,14896.0,211,1750,526,4674,0,5297,2429,9
332,56052,Damgan,200027027,69,1.0,28.0,39.0,55.0,78.0,80.0,20.0,68,15,341939.0,7935.0,1540.0,0,94,0,0,0,647,571,21
333,56054,Erdeven,200043123,188,2.0,26.0,59.0,78.0,88.0,91.0,9.0,236,22,581713.0,23933.0,4343.0,0,160,63,1062,5,1913,1050,90
334,56055,Étel,200043123,64,6.0,16.0,34.0,59.0,81.0,88.0,12.0,88,15,42182.0,8506.0,380.0,0,0,0,380,0,0,0,0
335,56062,Gâvres,200042174,6,0.0,33.0,100.0,100.0,100.0,100.0,0.0,15,0,1715.0,1418.0,0.0,0,0,0,0,0,0,0,0
336,56069,Groix,200042174,51,12.0,39.0,49.0,51.0,63.0,65.0,35.0,77,12,164667.0,7926.0,6339.0,0,125,120,0,532,3928,339,740
337,56078,Guidel,200042174,313,7.0,43.0,77.0,80.0,94.0,95.0,5.0,515,5,718585.0,52820.0,22123.0,0,612,815,6922,1483,2375,7034,1992
338,56083,Hennebont,200042174,23,4.0,22.0,61.0,87.0,91.0,91.0,9.0,117,0,137761.0,14712.0,16833.0,828,2361,1065,729,4523,71,2741,3450
339,56084,Le Hézo,200067932,63,3.0,19.0,56.0,87.0,95.0,95.0,5.0,64,0,88597.0,6938.0,1621.0,0,336,264,524,0,497,0,0
340,56085,Hœdic,200043123,6,17.0,67.0,67.0,50.0,50.0,50.0,50.0,8,0,453050.0,1083.0,278.0,0,139,0,0,0,0,0,139
341,56086,Île-d'Houat,200043123,7,14.0,14.0,29.0,71.0,71.0,71.0,29.0,5,2,16173.0,507.0,96.0,0,0,0,0,0,20,0,76
342,56087,Île-aux-Moines,200067932,24,4.0,0.0,21.0,92.0,96.0,96.0,4.0,8,0,20148.0,830.0,2486.0,90,0,0,2018,0,187,0,191
343,56088,Île-d'Arz,200067932,21,0.0,0.0,24.0,67.0,81.0,90.0,10.0,25,7,67840.0,2324.0,1956.0,0,18,0,0,0,1938,0,0
344,56094,Kervignac,245600440,361,3.0,20.0,26.0,92.0,98.0,98.0,2.0,438,1,2568068.0,40905.0,6826.0,0,332,64,1589,572,3328,814,127
345,56096,Landaul,200043123,114,4.0,13.0,76.0,96.0,96.0,96.0,4.0,108,5,245343.0,11095.0,4214.0,0,225,9,1510,0,991,1253,226
346,56097,Landévant,200043123,164,7.0,27.0,58.0,95.0,97.0,97.0,3.0,163,5,401235.0,16576.0,17303.0,0,5946,1233,1614,6407,371,839,893
347,56098,Lanester,200042174,119,8.0,21.0,80.0,92.0,99.0,99.0,1.0,314,2,847939.0,26171.0,26284.0,0,3495,5564,1052,9738,2950,3383,102
348,56101,Languidic,200042174,4,0.0,25.0,50.0,75.0,75.0,100.0,0.0,3,0,44858.0,526.0,18.0,0,0,0,0,0,0,0,18
349,56106,Larmor-Baden,200067932,3,0.0,0.0,0.0,67.0,100.0,100.0,0.0,3,1,3487.0,441.0,0.0,0,0,0,0,0,0,0,0
350,56107,Larmor-Plage,200042174,45,11.0,13.0,47.0,71.0,82.0,89.0,11.0,212,0,37561.0,17350.0,26488.0,9615,3499,1720,285,0,0,1468,143
351,56109,Lauzach,245614383,7,0.0,29.0,29.0,100.0,100.0,100.0,0.0,5,0,73652.0,721.0,643.0,0,0,0,0,0,643,0,0
352,56114,Locmaria,245600465,37,14.0,43.0,51.0,57.0,65.0,68.0,32.0,35,14,143974.0,3736.0,16.0,0,0,0,0,0,0,0,16
353,56116,Locmariaquer,200043123,55,9.0,36.0,60.0,67.0,80.0,84.0,16.0,50,14,101743.0,5444.0,2020.0,0,223,0,714,297,384,401,1
354,56118,Locmiquélic,200042174,18,11.0,22.0,67.0,94.0,100.0,100.0,0.0,58,0,58938.0,5083.0,0.0,0,0,0,0,0,0,0,0
355,56119,Locoal-Mendon,200043123,127,4.0,21.0,61.0,83.0,87.0,89.0,11.0,120,9,561291.0,12882.0,9248.0,0,302,0,37,52,8773,0,84
356,56121,Lorient,200042174,54,6.0,52.0,74.0,80.0,85.0,96.0,4.0,40,1,921868.0,4264.0,53821.0,2305,12486,2000,5629,12742,1953,8006,8700
357,56130,Merlevenez,245600440,131,0.0,31.0,44.0,88.0,92.0,95.0,5.0,104,3,2125113.0,10079.0,16338.0,0,394,72,1680,0,7468,4550,1086
358,56143,Muzillac,200027027,138,1.0,44.0,59.0,83.0,93.0,94.0,6.0,151,3,1069942.0,16815.0,15043.0,0,345,1154,0,1078,11835,60,0
359,56148,Nostang,245600440,97,5.0,24.0,33.0,87.0,92.0,93.0,7.0,86,1,584880.0,9168.0,4146.0,0,81,0,569,0,2731,463,135
360,56149,Noyal-Muzillac,200027027,11,0.0,18.0,45.0,91.0,91.0,100.0,0.0,3,0,449982.0,411.0,18917.0,0,0,0,0,0,18916,0,1
361,56152,Le Palais,245600465,147,6.0,33.0,47.0,49.0,90.0,92.0,8.0,130,13,1252736.0,12675.0,7284.0,0,88,437,2281,579,1755,16,1984
362,56155,Pénestin,244400610,164,3.0,2.0,18.0,37.0,66.0,76.0,24.0,163,70,963924.0,16022.0,8880.0,179,214,1974,63,616,5198,592,44
363,56158,Plescop,200067932,26,0.0,42.0,69.0,81.0,92.0,96.0,4.0,42,0,154842.0,3116.0,15431.0,0,872,1062,5083,2586,401,5427,0
364,56161,Ploemel,200043123,197,9.0,34.0,79.0,89.0,92.0,93.0,7.0,191,11,610570.0,22806.0,7358.0,0,105,452,1924,18,2403,1902,554
365,56162,Ploemeur,200042174,271,7.0,44.0,77.0,86.0,93.0,96.0,4.0,354,18,578315.0,38731.0,25639.0,0,2440,1069,6524,119,1300,9665,3627
366,56164,Ploeren,200067932,215,2.0,33.0,57.0,89.0,94.0,94.0,6.0,273,1,643390.0,30010.0,10801.0,38,25,0,0,0,7146,3578,14
367,56167,Plougoumelen,200067932,140,2.0,31.0,57.0,90.0,92.0,93.0,7.0,195,1,627227.0,18527.0,39051.0,0,4348,1808,3593,2162,3587,22856,588
368,56168,Plouharnel,200043123,123,1.0,30.0,69.0,79.0,89.0,89.0,11.0,140,16,1506469.0,14286.0,6056.0,203,0,33,0,462,2341,1104,1913
369,56169,Plouhinec,245600440,210,1.0,33.0,6.0,80.0,90.0,92.0,8.0,225,2,1148390.0,22915.0,12042.0,0,446,183,1566,7,8452,1143,70
370,56175,Plumergat,200043123,58,2.0,31.0,50.0,95.0,97.0,97.0,3.0,53,2,343083.0,6520.0,1516.0,0,0,0,0,0,1516,0,0
371,56176,Pluneret,200043123,302,6.0,24.0,58.0,90.0,95.0,96.0,4.0,532,3,1148231.0,48430.0,2869.0,0,291,91,0,0,2308,0,24
372,56177,Pluvigner,200043123,1,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0,0,8840.0,0.0,379.0,0,0,0,0,0,379,0,0
373,56181,Port-Louis,200042174,18,6.0,22.0,67.0,83.0,100.0,100.0,0.0,30,2,7833.0,2837.0,0.0,0,0,0,0,0,0,0,0
374,56185,Quéven,200042174,179,5.0,26.0,84.0,93.0,98.0,98.0,2.0,312,1,978963.0,28937.0,12742.0,0,558,4753,1781,0,2342,2038,1124
375,56186,Quiberon,200043123,35,3.0,29.0,40.0,40.0,80.0,80.0,20.0,60,7,103676.0,6337.0,185.0,0,0,0,0,0,0,0,185
376,56193,Riantec,200042174,208,4.0,25.0,61.0,83.0,90.0,90.0,10.0,284,10,295059.0,29225.0,8781.0,0,757,1568,1259,1303,162,723,2145
377,56205,Saint-Armel,200067932,18,17.0,0.0,39.0,72.0,94.0,94.0,6.0,18,1,94687.0,2577.0,385.0,0,0,0,205,0,180,0,0
378,56206,Saint-Avé,200067932,106,3.0,16.0,47.0,89.0,100.0,100.0,0.0,576,0,267512.0,41272.0,8707.0,0,4031,340,0,658,0,2299,1039
379,56214,Saint-Gildas-de-Rhuys,200067932,136,7.0,4.0,46.0,56.0,79.0,81.0,19.0,206,32,219009.0,22780.0,2990.0,0,0,407,0,0,1300,0,766
380,56220,Sainte-Hélène,245600440,86,3.0,15.0,34.0,84.0,92.0,93.0,7.0,79,4,537236.0,8000.0,7163.0,0,0,0,0,0,5940,96,1028
381,56231,Saint-Nolff,200067932,16,0.0,12.0,38.0,81.0,94.0,94.0,6.0,17,0,19910.0,1828.0,855.0,0,0,0,0,0,855,0,0
382,56233,Saint-Philibert,200043123,50,6.0,22.0,48.0,64.0,82.0,88.0,12.0,97,8,134867.0,10457.0,9111.0,0,0,115,2915,0,125,5949,7
383,56234,Saint-Pierre-Quiberon,200043123,42,5.0,12.0,33.0,60.0,74.0,79.0,21.0,103,11,174550.0,9220.0,7358.0,19,0,0,0,0,967,564,5808
384,56240,Sarzeau,200067932,451,6.0,29.0,44.0,57.0,75.0,79.0,21.0,446,97,2157439.0,54175.0,21171.0,1102,1891,3922,3176,875,5939,1437,2452
385,56241,Sauzon,245600465,38,8.0,53.0,66.0,74.0,79.0,79.0,21.0,24,9,499407.0,2687.0,7989.0,27,27,698,1442,276,2472,3046,1
386,56243,Séné,200067932,111,3.0,37.0,49.0,86.0,92.0,93.0,7.0,353,4,1130101.0,28575.0,4733.0,0,1083,0,2388,0,1155,100,7
387,56248,Surzur,200067932,241,3.0,34.0,61.0,87.0,92.0,93.0,7.0,224,5,4845195.0,24850.0,23348.0,0,80,1058,1336,0,19019,1027,612
388,56251,Theix-Noyalo,200067932,167,3.0,15.0,57.0,87.0,93.0,95.0,5.0,256,1,717567.0,25566.0,10417.0,0,642,729,0,144,0,7100,1802
389,56252,Le Tour-du-Parc,200067932,108,6.0,0.0,31.0,56.0,71.0,80.0,20.0,128,30,344352.0,13069.0,1702.0,0,0,11,0,0,0,0,1691
390,56255,Treffléan,200067932,6,0.0,0.0,33.0,83.0,83.0,83.0,17.0,4,0,15976.0,563.0,319.0,0,0,0,0,0,0,0,319
391,56258,La Trinité-sur-Mer,200043123,48,6.0,10.0,42.0,48.0,60.0,65.0,35.0,70,10,51019.0,9452.0,1220.0,0,0,0,0,1072,148,0,0
392,56259,La Trinité-Surzur,200067932,14,14.0,7.0,43.0,86.0,86.0,93.0,7.0,4,0,26190.0,426.0,4577.0,0,889,155,377,0,0,2886,0
393,56260,Vannes,200067932,554,5.0,46.0,28.0,85.0,92.0,94.0,6.0,1141,19,4265112.0,120317.0,107188.0,609,54321,12068,7239,0,1446,20512,7042
394,56262,Le Bono,200067932,71,6.0,14.0,35.0,87.0,93.0,96.0,4.0,157,1,67315.0,12856.0,859.0,0,19,0,0,0,797,43,0
395,56263,Sainte-Anne-d'Auray,200043123,166,3.0,17.0,66.0,90.0,93.0,93.0,7.0,207,5,183618.0,21934.0,3447.0,0,0,0,0,2526,165,0,756
