,INSEE_COM,NOM_COMMUNE,SIREN_EPCI,TacheUrb2014,Nb_Permis,Part_Permis_annules,Part_Demandeurs_MEME_COMMUN,Part_Demandeurs_MEME_EPCI,Part_Demandeurs_MEME_DEP,Part_Demandeurs_BRETAGNE,Part_Demandeurs_Ouest,Part_Demandeurs_LOINTAINS,Nouveaux_Logements,Resid_secondaire,Surface_terrains,Surface_Logements,Surface_Locaux,Surface_hotels,Surface_bureaux,Surface_commerces,Surface_artisanat,Surface_industrie,Surface_bat_agricoles,Surface_entrepots,Surface_services_publics
597,44006,Assérac,244400610,intérieur,9,0.0,33.0,56.0,67.0,0.0,67.0,33.0,3,1,56742.0,259.0,2011.0,104,87,590,0,0,711,0,519
598,44010,Batz-sur-Mer,244400610,extérieur,72,1.0,1.0,28.0,81.0,86.0,86.0,14.0,101,4,90081.0,9354.0,0.0,0,0,0,0,0,0,0,0
599,44010,Batz-sur-Mer,244400610,intérieur,88,5.0,7.0,14.0,65.0,73.0,78.0,22.0,93,10,159140.0,11639.0,0.0,0,0,0,0,0,0,0,0
600,44010,Batz-sur-Mer,244400610,extérieur,3,0.0,0.0,67.0,67.0,0.0,67.0,33.0,0,0,80362.0,0.0,268.0,0,0,54,214,0,0,0,0
601,44010,Batz-sur-Mer,244400610,intérieur,14,0.0,0.0,21.0,71.0,0.0,71.0,29.0,2,0,147337.0,287.0,4932.0,0,98,2210,1482,0,0,1142,0
602,44012,La Bernerie-en-Retz,200067346,extérieur,203,3.0,3.0,33.0,79.0,82.0,92.0,8.0,285,23,151342.0,28382.0,0.0,0,0,0,0,0,0,0,0
603,44012,La Bernerie-en-Retz,200067346,intérieur,242,1.0,8.0,31.0,75.0,79.0,90.0,10.0,264,30,155135.0,29917.0,0.0,0,0,0,0,0,0,0,0
604,44012,La Bernerie-en-Retz,200067346,extérieur,18,0.0,6.0,44.0,83.0,11.0,89.0,11.0,2,0,88331.0,232.0,4803.0,0,83,71,3100,170,24,1355,0
605,44012,La Bernerie-en-Retz,200067346,intérieur,21,0.0,5.0,48.0,95.0,33.0,95.0,5.0,8,1,162600.0,850.0,4868.0,198,1529,224,141,0,0,217,2559
606,44019,Bouée,200072734,extérieur,36,3.0,6.0,22.0,97.0,97.0,97.0,3.0,36,1,13988.0,3342.0,0.0,0,0,0,0,0,0,0,0
607,44019,Bouée,200072734,intérieur,21,0.0,10.0,43.0,95.0,95.0,95.0,5.0,29,0,8948.0,2703.0,0.0,0,0,0,0,0,0,0,0
608,44019,Bouée,200072734,extérieur,2,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0,0,44593.0,0.0,244.0,0,19,0,0,0,225,0,0
609,44019,Bouée,200072734,intérieur,3,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0,0,19337.0,0.0,608.0,0,117,0,0,0,225,0,266
610,44021,Villeneuve-en-Retz,200067346,extérieur,35,3.0,6.0,37.0,89.0,91.0,94.0,6.0,37,1,80939.0,3622.0,0.0,0,0,0,0,0,0,0,0
611,44021,Villeneuve-en-Retz,200067346,intérieur,83,2.0,19.0,41.0,89.0,90.0,94.0,6.0,90,5,94091.0,9507.0,555.0,0,0,0,0,0,0,0,0
612,44021,Villeneuve-en-Retz,200067346,extérieur,8,0.0,12.0,50.0,75.0,12.0,75.0,25.0,1,0,133539.0,93.0,4585.0,754,0,1841,0,0,1944,0,46
613,44021,Villeneuve-en-Retz,200067346,intérieur,22,0.0,18.0,27.0,82.0,5.0,82.0,18.0,46,0,465228.0,3174.0,5010.0,0,187,201,842,0,842,2305,633
614,44033,La Chapelle-Launay,200072734,extérieur,4,0.0,0.0,25.0,100.0,100.0,100.0,0.0,4,0,19477.0,520.0,0.0,0,0,0,0,0,0,0,0
615,44033,La Chapelle-Launay,200072734,extérieur,1,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0,0,21357.0,0.0,776.0,0,0,0,0,0,776,0,0
616,44038,Chauvé,200067346,extérieur,1,0.0,0.0,100.0,100.0,100.0,100.0,0.0,1,0,12380.0,198.0,0.0,0,0,0,0,0,0,0,0
617,44045,Cordemais,200072734,extérieur,78,5.0,33.0,42.0,0.0,0.0,0.0,100.0,82,0,82939.0,8602.0,0.0,0,0,0,0,0,0,0,0
618,44045,Cordemais,200072734,intérieur,147,6.0,26.0,38.0,0.0,0.0,0.0,100.0,173,1,80237.0,17541.0,0.0,0,0,0,0,0,0,0,0
619,44045,Cordemais,200072734,extérieur,13,8.0,38.0,69.0,92.0,8.0,100.0,0.0,0,0,316339.0,0.0,12808.0,0,1208,382,976,5014,235,2986,2007
620,44045,Cordemais,200072734,intérieur,19,0.0,63.0,63.0,68.0,0.0,68.0,32.0,2,0,1634356.0,124.0,12782.0,0,314,0,113,7648,32,514,4161
621,44046,Corsept,244400586,extérieur,13,8.0,46.0,62.0,0.0,0.0,0.0,100.0,28,1,15448.0,2357.0,230.0,0,0,0,0,0,0,0,0
622,44046,Corsept,244400586,intérieur,49,6.0,41.0,73.0,0.0,0.0,0.0,100.0,50,5,36823.0,5358.0,0.0,0,0,0,0,0,0,0,0
623,44046,Corsept,244400586,extérieur,3,0.0,67.0,67.0,100.0,0.0,100.0,0.0,0,0,9404.0,318.0,838.0,8,0,230,0,0,600,0,0
624,44046,Corsept,244400586,intérieur,2,0.0,50.0,50.0,100.0,0.0,100.0,0.0,0,0,29923.0,0.0,262.0,0,0,0,0,0,255,0,7
625,44049,Le Croisic,244400610,extérieur,47,4.0,68.0,74.0,0.0,0.0,0.0,100.0,49,0,18278.0,5160.0,105.0,0,0,0,0,0,0,0,0
626,44049,Le Croisic,244400610,intérieur,111,5.0,43.0,46.0,0.0,0.0,0.0,100.0,266,23,334846.0,22397.0,179.0,0,0,0,0,0,0,0,0
627,44049,Le Croisic,244400610,extérieur,12,0.0,42.0,42.0,67.0,0.0,67.0,33.0,4,0,83517.0,498.0,2485.0,0,135,0,1682,0,592,70,6
628,44049,Le Croisic,244400610,intérieur,15,7.0,40.0,53.0,67.0,7.0,73.0,27.0,3,0,118056.0,393.0,6958.0,0,21,896,423,0,0,984,4634
629,44050,Crossac,200000438,extérieur,2,0.0,50.0,50.0,0.0,0.0,0.0,100.0,2,0,2704.0,254.0,0.0,0,0,0,0,0,0,0,0
630,44052,Donges,244400644,extérieur,149,9.0,28.0,49.0,0.0,0.0,0.0,100.0,196,2,101450.0,18025.0,0.0,0,0,0,0,0,0,0,0
631,44052,Donges,244400644,intérieur,253,6.0,34.0,47.0,0.0,0.0,0.0,100.0,363,1,233577.0,33206.0,0.0,0,0,0,0,0,0,0,0
632,44052,Donges,244400644,extérieur,28,4.0,43.0,57.0,79.0,0.0,82.0,18.0,0,0,5194985.0,0.0,24550.0,0,2559,1472,8738,10205,251,861,464
633,44052,Donges,244400644,intérieur,21,10.0,52.0,57.0,71.0,0.0,71.0,29.0,1,0,6469477.0,100.0,2614.0,0,172,1102,357,431,320,0,232
634,44055,La Baule-Escoublac,244400610,extérieur,136,3.0,26.0,34.0,0.0,0.0,0.0,100.0,471,1,218804.0,39582.0,11.0,0,0,0,0,0,0,0,0
635,44055,La Baule-Escoublac,244400610,intérieur,670,9.0,32.0,39.0,0.0,0.0,0.0,100.0,2042,50,757554.0,184919.0,10899.0,0,0,0,0,0,0,0,0
636,44055,La Baule-Escoublac,244400610,extérieur,32,12.0,16.0,22.0,75.0,0.0,75.0,25.0,4,0,4758949.0,495.0,10841.0,4697,99,326,0,0,1764,3639,316
637,44055,La Baule-Escoublac,244400610,intérieur,89,3.0,25.0,33.0,69.0,2.0,72.0,28.0,18,4,1195643.0,31334.0,32703.0,8981,1257,4948,865,0,7374,590,8688
638,44061,Frossay,244400586,extérieur,67,9.0,36.0,48.0,0.0,0.0,0.0,100.0,67,5,83218.0,6393.0,0.0,0,0,0,0,0,0,0,0
639,44061,Frossay,244400586,intérieur,57,9.0,65.0,82.0,0.0,0.0,0.0,100.0,78,10,46761.0,6728.0,150.0,0,0,0,0,0,0,0,0
640,44061,Frossay,244400586,extérieur,10,0.0,70.0,70.0,100.0,0.0,100.0,0.0,0,0,443590.0,0.0,5010.0,0,48,305,0,0,4650,0,7
641,44061,Frossay,244400586,intérieur,6,0.0,17.0,33.0,50.0,0.0,50.0,50.0,3,2,156936.0,1045.0,2362.0,0,17,0,0,0,2204,0,141
642,44069,Guérande,244400610,extérieur,140,1.0,49.0,54.0,0.0,0.0,0.0,100.0,570,6,312488.0,46183.0,1089.0,0,0,0,0,0,0,0,0
643,44069,Guérande,244400610,intérieur,322,7.0,49.0,56.0,0.0,0.0,0.0,100.0,766,20,474126.0,72402.0,3238.0,0,0,0,0,0,0,0,0
644,44069,Guérande,244400610,extérieur,82,1.0,15.0,15.0,45.0,11.0,68.0,32.0,4,0,550184.0,14566.0,11458.0,2137,365,2407,1460,371,3224,289,1205
645,44069,Guérande,244400610,intérieur,75,7.0,32.0,33.0,72.0,8.0,83.0,17.0,1,0,495602.0,9021.0,42608.0,1382,6856,13332,4245,3247,463,8647,4436
646,44072,Herbignac,244400610,extérieur,40,0.0,10.0,62.0,0.0,0.0,0.0,100.0,40,0,107057.0,4845.0,0.0,0,0,0,0,0,0,0,0
647,44072,Herbignac,244400610,intérieur,36,17.0,6.0,64.0,11.0,14.0,14.0,86.0,37,0,61089.0,3966.0,0.0,0,0,0,0,0,0,0,0
648,44072,Herbignac,244400610,extérieur,10,10.0,20.0,30.0,100.0,10.0,100.0,0.0,1,0,297980.0,84.0,2456.0,0,0,0,0,0,1858,598,0
649,44072,Herbignac,244400610,intérieur,1,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,0,1055.0,0.0,2000.0,0,0,0,0,0,2000,0,0
650,44080,Lavau-sur-Loire,200072734,extérieur,21,5.0,5.0,33.0,95.0,100.0,100.0,0.0,25,1,12191.0,2655.0,0.0,0,0,0,0,0,0,0,0
651,44080,Lavau-sur-Loire,200072734,intérieur,13,0.0,31.0,69.0,100.0,100.0,100.0,0.0,13,0,11301.0,1440.0,0.0,0,0,0,0,0,0,0,0
652,44080,Lavau-sur-Loire,200072734,intérieur,1,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0,0,938.0,0.0,11.0,0,0,0,0,0,0,11,0
653,44089,Malville,200072734,intérieur,1,0.0,0.0,0.0,100.0,100.0,100.0,0.0,1,0,635.0,165.0,0.0,0,0,0,0,0,0,0,0
654,44089,Malville,200072734,extérieur,1,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,0,13193.0,0.0,4039.0,0,0,0,0,4039,0,0,0
655,44089,Malville,200072734,intérieur,1,0.0,0.0,100.0,100.0,100.0,100.0,0.0,1,0,29169.0,67.0,0.0,0,0,0,0,0,0,0,0
656,44097,Mesquer,244400610,extérieur,138,4.0,3.0,16.0,69.0,74.0,82.0,18.0,164,33,330883.0,17142.0,39.0,0,0,0,0,0,0,0,0
657,44097,Mesquer,244400610,intérieur,270,9.0,4.0,9.0,64.0,71.0,74.0,26.0,287,113,245839.0,36289.0,0.0,0,0,0,0,0,0,0,0
658,44097,Mesquer,244400610,extérieur,5,0.0,40.0,40.0,80.0,0.0,80.0,20.0,0,0,117535.0,120.0,755.0,0,39,209,323,0,176,0,8
659,44097,Mesquer,244400610,intérieur,10,10.0,0.0,10.0,50.0,0.0,50.0,50.0,4,1,334401.0,718.0,1965.0,0,16,165,0,0,0,547,1237
660,44103,Montoir-de-Bretagne,244400644,extérieur,125,6.0,10.0,29.0,99.0,99.0,100.0,0.0,153,0,62847.0,14574.0,0.0,0,0,0,0,0,0,0,0
661,44103,Montoir-de-Bretagne,244400644,intérieur,130,5.0,15.0,39.0,96.0,98.0,98.0,2.0,317,2,96697.0,24452.0,0.0,0,0,0,0,0,0,0,0
662,44103,Montoir-de-Bretagne,244400644,extérieur,58,3.0,21.0,24.0,81.0,5.0,88.0,12.0,0,0,10670023.0,0.0,83395.0,2190,13790,2782,0,49166,96,15106,265
663,44103,Montoir-de-Bretagne,244400644,intérieur,70,4.0,20.0,24.0,77.0,3.0,83.0,17.0,0,0,11486963.0,0.0,86109.0,0,12664,451,180,35197,124,33502,3991
664,44106,Les Moutiers-en-Retz,200067346,extérieur,80,2.0,2.0,26.0,84.0,84.0,92.0,8.0,95,5,37109.0,9009.0,0.0,0,0,0,0,0,0,0,0
665,44106,Les Moutiers-en-Retz,200067346,intérieur,120,2.0,4.0,23.0,81.0,83.0,91.0,9.0,169,24,86115.0,15040.0,0.0,0,0,0,0,0,0,0,0
666,44106,Les Moutiers-en-Retz,200067346,extérieur,4,0.0,25.0,50.0,50.0,0.0,75.0,25.0,0,0,36616.0,0.0,1233.0,0,0,0,0,0,1225,0,8
667,44106,Les Moutiers-en-Retz,200067346,intérieur,7,0.0,29.0,57.0,86.0,29.0,86.0,14.0,3,0,17345.0,413.0,1053.0,0,57,0,0,0,876,105,15
668,44116,Paimbœuf,244400586,extérieur,1,0.0,100.0,100.0,100.0,100.0,100.0,0.0,1,0,811.0,80.0,0.0,0,0,0,0,0,0,0,0
669,44116,Paimbœuf,244400586,intérieur,34,3.0,32.0,47.0,91.0,94.0,97.0,3.0,136,5,24955.0,9466.0,83.0,0,0,0,0,0,0,0,0
670,44116,Paimbœuf,244400586,extérieur,2,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0,0,61726.0,0.0,510.0,0,0,0,0,55,0,0,455
671,44116,Paimbœuf,244400586,intérieur,7,0.0,57.0,71.0,86.0,0.0,86.0,14.0,0,0,187538.0,2489.0,1610.0,15,94,85,787,179,0,450,0
672,44125,Piriac-sur-Mer,244400610,extérieur,101,2.0,7.0,12.0,48.0,61.0,80.0,20.0,179,6,122258.0,17972.0,0.0,0,0,0,0,0,0,0,0
673,44125,Piriac-sur-Mer,244400610,intérieur,222,8.0,5.0,15.0,66.0,73.0,80.0,20.0,309,20,214679.0,35698.0,1474.0,0,0,0,0,0,0,0,0
674,44125,Piriac-sur-Mer,244400610,extérieur,7,0.0,14.0,29.0,86.0,29.0,86.0,14.0,2,0,380383.0,159.0,1369.0,0,0,67,0,145,793,0,364
675,44125,Piriac-sur-Mer,244400610,intérieur,20,5.0,15.0,30.0,90.0,10.0,90.0,10.0,2,1,72306.0,811.0,6538.0,0,305,0,1753,0,3,3149,1328
676,44126,La Plaine-sur-Mer,200067346,extérieur,96,4.0,0.0,28.0,79.0,88.0,96.0,4.0,110,12,77583.0,10745.0,548.0,0,0,0,0,0,0,0,0
677,44126,La Plaine-sur-Mer,200067346,intérieur,462,3.0,0.0,29.0,78.0,81.0,90.0,10.0,555,85,361111.0,56687.0,277.0,0,0,0,0,0,0,0,0
678,44126,La Plaine-sur-Mer,200067346,extérieur,22,9.0,0.0,55.0,95.0,0.0,95.0,5.0,0,0,248814.0,593.0,10117.0,122,0,720,1654,0,5354,2085,182
679,44126,La Plaine-sur-Mer,200067346,intérieur,39,3.0,0.0,26.0,90.0,21.0,97.0,3.0,9,1,162794.0,1420.0,14769.0,124,572,8425,3521,0,749,1285,93
680,44131,Pornic,200067346,extérieur,543,2.0,10.0,51.0,86.0,88.0,93.0,7.0,989,27,582949.0,86909.0,269.0,0,0,0,0,0,0,0,0
681,44131,Pornic,200067346,intérieur,911,3.0,12.0,46.0,78.0,81.0,86.0,14.0,1734,108,1464132.0,169165.0,4448.0,0,0,0,0,0,0,0,0
682,44131,Pornic,200067346,extérieur,48,0.0,15.0,54.0,88.0,8.0,96.0,4.0,3,0,787322.0,5985.0,64061.0,10271,11084,13844,4852,757,18491,2025,2737
683,44131,Pornic,200067346,intérieur,107,1.0,15.0,55.0,85.0,17.0,92.0,8.0,169,4,623483.0,18129.0,53188.0,8389,4401,21197,2586,2758,3432,4542,5883
684,44132,Pornichet,244400644,extérieur,85,4.0,45.0,47.0,89.0,93.0,96.0,4.0,179,4,123292.0,18133.0,114.0,0,0,0,0,0,0,0,0
685,44132,Pornichet,244400644,intérieur,474,4.0,41.0,44.0,85.0,90.0,92.0,8.0,1853,46,543372.0,158305.0,4323.0,0,0,0,0,0,0,0,0
686,44132,Pornichet,244400644,extérieur,22,0.0,41.0,50.0,91.0,5.0,91.0,9.0,1,0,204476.0,262.0,16598.0,0,634,10039,1217,541,126,2351,1690
687,44132,Pornichet,244400644,intérieur,52,2.0,38.0,44.0,87.0,17.0,92.0,8.0,20,0,529045.0,23288.0,23959.0,686,319,7277,12877,612,508,1561,119
688,44135,Le Pouliguen,244400610,extérieur,7,0.0,14.0,43.0,71.0,71.0,86.0,14.0,61,2,18008.0,5210.0,0.0,0,0,0,0,0,0,0,0
689,44135,Le Pouliguen,244400610,intérieur,114,4.0,17.0,21.0,59.0,65.0,74.0,26.0,295,26,89410.0,26652.0,1099.0,0,0,0,0,0,0,0,0
690,44135,Le Pouliguen,244400610,extérieur,4,0.0,25.0,25.0,75.0,25.0,75.0,25.0,1,0,38274.0,282.0,10486.0,9835,0,193,0,0,0,0,458
691,44135,Le Pouliguen,244400610,intérieur,17,0.0,53.0,53.0,71.0,6.0,76.0,24.0,0,0,114466.0,8044.0,6486.0,0,3141,1471,110,0,33,148,1583
692,44136,Préfailles,200067346,extérieur,68,0.0,0.0,29.0,68.0,74.0,85.0,15.0,85,20,51098.0,9171.0,0.0,0,0,0,0,0,0,0,0
693,44136,Préfailles,200067346,intérieur,136,2.0,3.0,32.0,64.0,71.0,79.0,21.0,173,39,118008.0,17880.0,423.0,0,0,0,0,0,0,0,0
694,44136,Préfailles,200067346,extérieur,2,0.0,0.0,50.0,50.0,0.0,50.0,50.0,0,0,5657.0,0.0,1055.0,0,87,0,0,0,0,968,0
695,44136,Préfailles,200067346,intérieur,15,0.0,0.0,47.0,93.0,33.0,93.0,7.0,7,1,50409.0,2611.0,959.0,0,239,385,0,0,0,335,0
696,44137,Prinquiau,200072734,extérieur,8,12.0,25.0,38.0,100.0,100.0,100.0,0.0,10,0,14451.0,1112.0,0.0,0,0,0,0,0,0,0,0
697,44137,Prinquiau,200072734,intérieur,14,0.0,21.0,79.0,100.0,100.0,100.0,0.0,14,0,17345.0,1570.0,0.0,0,0,0,0,0,0,0,0
698,44137,Prinquiau,200072734,extérieur,5,0.0,20.0,40.0,60.0,0.0,60.0,40.0,0,0,123113.0,0.0,2833.0,0,0,0,0,1671,0,1100,62
699,44137,Prinquiau,200072734,intérieur,1,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,0,893.0,0.0,73.0,0,0,0,0,0,0,73,0
700,44151,Saint-André-des-Eaux,244400644,extérieur,14,7.0,0.0,29.0,100.0,100.0,100.0,0.0,14,0,26767.0,2184.0,0.0,0,0,0,0,0,0,0,0
701,44151,Saint-André-des-Eaux,244400644,intérieur,9,11.0,0.0,22.0,100.0,100.0,100.0,0.0,9,0,11042.0,993.0,0.0,0,0,0,0,0,0,0,0
702,44154,Saint-Brevin-les-Pins,244400586,extérieur,122,5.0,2.0,57.0,94.0,97.0,98.0,2.0,139,12,83925.0,17692.0,0.0,0,0,0,0,0,0,0,0
703,44154,Saint-Brevin-les-Pins,244400586,intérieur,645,7.0,1.0,57.0,87.0,90.0,93.0,7.0,1080,33,572972.0,112844.0,1031.0,0,0,0,0,0,0,0,0
704,44154,Saint-Brevin-les-Pins,244400586,extérieur,43,2.0,0.0,70.0,91.0,2.0,93.0,7.0,1,0,226685.0,106.0,18634.0,2588,1005,4766,5967,1516,20,2765,7
705,44154,Saint-Brevin-les-Pins,244400586,intérieur,47,2.0,0.0,47.0,74.0,19.0,79.0,21.0,24,1,262008.0,6490.0,13786.0,346,1367,5104,2552,719,30,3164,504
706,44168,Saint-Joachim,244400644,extérieur,42,2.0,7.0,17.0,95.0,98.0,98.0,2.0,50,0,43709.0,5043.0,0.0,0,0,0,0,0,0,0,0
707,44168,Saint-Joachim,244400644,intérieur,101,5.0,12.0,25.0,95.0,97.0,98.0,2.0,143,3,97604.0,13234.0,635.0,0,0,0,0,0,0,0,0
708,44168,Saint-Joachim,244400644,extérieur,9,11.0,11.0,22.0,100.0,11.0,100.0,0.0,1,1,189822.0,61.0,3968.0,0,0,1122,0,0,0,0,2846
709,44168,Saint-Joachim,244400644,intérieur,14,21.0,21.0,36.0,100.0,7.0,100.0,0.0,8,0,65911.0,911.0,3684.0,0,1129,651,0,0,0,0,1904
710,44175,Saint-Lyphard,244400610,extérieur,5,0.0,0.0,20.0,100.0,100.0,100.0,0.0,5,0,47855.0,486.0,0.0,0,0,0,0,0,0,0,0
711,44175,Saint-Lyphard,244400610,intérieur,6,0.0,0.0,50.0,100.0,100.0,100.0,0.0,7,0,4382.0,865.0,0.0,0,0,0,0,0,0,0,0
712,44175,Saint-Lyphard,244400610,extérieur,1,0.0,0.0,100.0,100.0,100.0,100.0,0.0,1,0,40855.0,159.0,0.0,0,0,0,0,0,0,0,0
713,44176,Saint-Malo-de-Guersac,244400644,extérieur,31,13.0,16.0,35.0,100.0,100.0,100.0,0.0,31,1,68567.0,3294.0,0.0,0,0,0,0,0,0,0,0
714,44176,Saint-Malo-de-Guersac,244400644,intérieur,116,9.0,11.0,36.0,96.0,99.0,99.0,1.0,188,1,83852.0,16977.0,0.0,0,0,0,0,0,0,0,0
715,44176,Saint-Malo-de-Guersac,244400644,extérieur,3,0.0,33.0,67.0,100.0,0.0,100.0,0.0,0,0,4780.0,0.0,40.0,0,0,0,0,0,10,0,30
716,44176,Saint-Malo-de-Guersac,244400644,intérieur,11,9.0,9.0,36.0,100.0,27.0,100.0,0.0,3,0,17184.0,305.0,3168.0,0,104,768,868,0,48,1224,156
717,44182,Saint-Michel-Chef-Chef,200067346,extérieur,252,2.0,1.0,31.0,85.0,88.0,94.0,6.0,305,12,122364.0,28334.0,0.0,0,0,0,0,0,0,0,0
718,44182,Saint-Michel-Chef-Chef,200067346,intérieur,254,2.0,0.0,30.0,83.0,86.0,92.0,8.0,326,31,178261.0,32843.0,100.0,0,0,0,0,0,0,0,0
719,44182,Saint-Michel-Chef-Chef,200067346,extérieur,11,0.0,0.0,9.0,55.0,45.0,82.0,18.0,7,1,62974.0,754.0,4135.0,0,0,197,0,0,3889,40,9
720,44182,Saint-Michel-Chef-Chef,200067346,intérieur,19,5.0,5.0,21.0,74.0,16.0,79.0,21.0,5,2,30692.0,1478.0,3426.0,0,46,100,1911,296,0,943,130
721,44183,Saint-Molf,244400610,extérieur,131,8.0,5.0,38.0,85.0,89.0,89.0,11.0,148,2,316916.0,15729.0,2643.0,0,0,0,0,0,0,0,0
722,44183,Saint-Molf,244400610,intérieur,133,6.0,3.0,34.0,90.0,93.0,96.0,4.0,145,3,157461.0,15479.0,0.0,0,0,0,0,0,0,0,0
723,44183,Saint-Molf,244400610,extérieur,18,17.0,6.0,17.0,78.0,0.0,78.0,22.0,0,0,824611.0,115.0,14302.0,0,225,3161,1043,0,9707,115,51
724,44183,Saint-Molf,244400610,intérieur,16,6.0,12.0,25.0,75.0,12.0,75.0,25.0,4,2,131695.0,432.0,4334.0,0,78,2891,129,0,337,306,593
725,44184,Saint-Nazaire,244400644,extérieur,115,9.0,16.0,23.0,95.0,95.0,97.0,3.0,928,0,185513.0,64940.0,2116.0,0,0,0,0,0,0,0,0
726,44184,Saint-Nazaire,244400644,intérieur,939,8.0,21.0,27.0,87.0,90.0,93.0,7.0,5842,30,1213909.0,397146.0,17728.0,0,0,0,0,0,0,0,0
727,44184,Saint-Nazaire,244400644,extérieur,63,2.0,17.0,22.0,79.0,6.0,86.0,14.0,1,0,1613391.0,19221.0,59603.0,0,10277,13276,1546,16701,9436,3680,4687
728,44184,Saint-Nazaire,244400644,intérieur,204,5.0,19.0,21.0,81.0,8.0,86.0,14.0,24,1,5111885.0,59532.0,195887.0,3825,59043,11993,2977,42295,246,14105,61403
729,44187,Saint-Père-en-Retz,244400586,extérieur,8,0.0,0.0,88.0,100.0,100.0,100.0,0.0,8,1,38891.0,837.0,0.0,0,0,0,0,0,0,0,0
730,44187,Saint-Père-en-Retz,244400586,intérieur,13,0.0,8.0,69.0,92.0,92.0,92.0,8.0,13,2,12353.0,1430.0,0.0,0,0,0,0,0,0,0,0
731,44187,Saint-Père-en-Retz,244400586,extérieur,3,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0,0,136381.0,0.0,1388.0,0,0,0,0,0,1388,0,0
732,44187,Saint-Père-en-Retz,244400586,intérieur,1,0.0,100.0,100.0,100.0,100.0,100.0,0.0,1,0,800.0,110.0,0.0,0,0,0,0,0,0,0,0
733,44192,Saint-Viaud,244400586,extérieur,183,7.0,1.0,43.0,96.0,97.0,98.0,2.0,210,11,135147.0,18630.0,825.0,0,0,0,0,0,0,0,0
734,44192,Saint-Viaud,244400586,intérieur,123,3.0,0.0,37.0,95.0,97.0,98.0,2.0,125,9,512419.0,11746.0,0.0,0,0,0,0,0,0,0,0
735,44192,Saint-Viaud,244400586,extérieur,15,0.0,20.0,47.0,80.0,0.0,87.0,13.0,0,0,135323.0,765.0,5269.0,0,501,1293,908,899,1023,477,168
736,44192,Saint-Viaud,244400586,intérieur,13,0.0,8.0,31.0,62.0,15.0,69.0,31.0,3,0,473162.0,268.0,2714.0,0,78,45,161,2118,0,294,18
737,44195,Savenay,200072734,extérieur,8,12.0,38.0,38.0,100.0,100.0,100.0,0.0,8,0,21376.0,948.0,0.0,0,0,0,0,0,0,0,0
738,44195,Savenay,200072734,intérieur,12,8.0,33.0,58.0,92.0,92.0,100.0,0.0,12,0,9488.0,1508.0,0.0,0,0,0,0,0,0,0,0
739,44195,Savenay,200072734,extérieur,5,0.0,40.0,40.0,40.0,20.0,60.0,40.0,0,0,215661.0,0.0,1938.0,0,127,335,0,34,1358,84,0
740,44195,Savenay,200072734,intérieur,4,0.0,75.0,75.0,75.0,50.0,100.0,0.0,1,0,41303.0,139.0,3551.0,0,1801,1452,0,0,151,147,0
741,44210,Trignac,244400644,extérieur,57,0.0,26.0,33.0,95.0,98.0,98.0,2.0,120,0,52593.0,9055.0,0.0,0,0,0,0,0,0,0,0
742,44210,Trignac,244400644,intérieur,260,3.0,26.0,38.0,92.0,93.0,95.0,5.0,635,0,192218.0,50462.0,786.0,0,0,0,0,0,0,0,0
743,44210,Trignac,244400644,extérieur,6,0.0,17.0,33.0,67.0,17.0,67.0,33.0,1,0,225682.0,90.0,4950.0,0,0,3088,0,1859,0,0,3
744,44210,Trignac,244400644,intérieur,40,0.0,35.0,52.0,70.0,22.0,88.0,12.0,7,0,243885.0,7315.0,15406.0,289,2301,5967,484,2720,145,1460,2040
745,44211,La Turballe,244400610,extérieur,111,7.0,5.0,57.0,77.0,81.0,87.0,13.0,151,6,128579.0,16327.0,0.0,0,0,0,0,0,0,0,0
746,44211,La Turballe,244400610,intérieur,372,4.0,7.0,42.0,73.0,82.0,88.0,12.0,738,43,371275.0,72680.0,148.0,0,0,0,0,0,0,0,0
747,44211,La Turballe,244400610,extérieur,6,17.0,33.0,67.0,100.0,33.0,100.0,0.0,2,0,28034.0,172.0,4996.0,0,1313,0,0,0,3000,203,480
748,44211,La Turballe,244400610,intérieur,29,10.0,10.0,41.0,83.0,41.0,90.0,10.0,15,0,141324.0,1899.0,3748.0,277,0,156,500,0,148,2368,299
749,56002,Ambon,200027027,extérieur,106,3.0,22.0,34.0,74.0,83.0,89.0,11.0,108,4,555356.0,11926.0,0.0,0,0,0,0,0,0,0,0
750,56002,Ambon,200027027,intérieur,61,2.0,38.0,46.0,72.0,89.0,89.0,11.0,102,6,49226.0,10208.0,0.0,0,0,0,0,0,0,0,0
751,56002,Ambon,200027027,extérieur,14,0.0,57.0,57.0,64.0,93.0,93.0,7.0,1,1,262059.0,36.0,10702.0,0,129,0,104,0,7906,2458,105
752,56002,Ambon,200027027,intérieur,20,0.0,55.0,80.0,95.0,100.0,100.0,0.0,5,0,81397.0,661.0,5809.0,410,0,15,696,77,3976,635,0
